湖南,岳阳,洞庭湖,0,0.1,92, 0.8,我国第二大淡水湖，著名的鱼米之乡
湖南,娄底,涟源湄江风景区,4,0.1,43, 0.0,具有幼年期岩溶地貌发育特征和标志
湖南,郴州,万华岩,4,45,2, 0.76,开启你的地下冒险之旅
湖南,常德,龙王洞,4,58.9,93, 0.72,洞中有水，洞中有洞，洞上叠洞，洞环水绕
湖南,长沙,金太阳温泉会馆,0,172,4, 0.0,特色人工逆漂，山顶VIP、情侣泡池
湖南,永州,舜帝陵,4,69.7,2, 0.0,是为纪念中华民族始祖舜帝，而修建的陵寝
湖南,岳阳,岳阳海立方海洋公园,0,60,65, 0.0,全业态综合情境互动型海洋主题公园
湖南,娄底,曾国藩故居,4,44.9,6, 0.96,省级重点文物保护单位
湖南,郴州,郴州王仙岭旅游区,4,42,88, 0.0,面面苍崖锁翠微，万山攒动一泉飞
湖南,长沙,湖南省森林植物园乐林游乐园,0,29.9,48, 0.0,长沙颇具规模的游乐园
湖南,长沙,琴岛演艺中心,0,60,40, 0.0,湖湘名片，琴岛模式引领中国演艺文化潮流
湖南,湘西,沱江泛舟,0,68,32, 0.9,依着城墙缓缓流淌，顺水而下，别有韵味
湖南,常德,常德市清水湖旅游区,4,198,37, 0.0,"山环水绕,自然生态环境分外优美"
湖南,长沙,柏乐园,3,73.5,8, 0.0,找寻刺激的游乐项目，享受难忘的体验
湖南,衡阳,水帘洞,0,0.1,49, 0.74,历来是神仙居住的洞府
湖南,株洲,云阳山景区,4,42,67, 0.0,“世外桃源”仙境，彩虹瀑布之浪漫
湖南,湘西,南方长城,3,45,77, 0.96,"北方汉子游水镇,南方姑娘登长城"
湖南,长沙,杜甫江阁,0,9.9,8, 0.0,江阁登临，可近观橘洲风景，远眺麓山烟云
湖南,湘西,飞水谷,0,1.8,61, 0.0,拥有众多独具特色的人文景观和历史遗迹
湖南,湘西,南华山神凤文化景区,4,1.3,4, 0.0,中华凤凰文化为主题，匠心独创，特色独具
湖南,长沙,橘子洲古董钢琴博物馆,0,30,4, 0.0,一场承载三百年钢琴历史文化的视听盛宴
湖南,长沙,通程温泉,0,158,6, 0.0,室内室外温泉，享受温泉养生保健
湖南,湘西,坐龙峡风景区,0,79,59, 0.0,隐逸于武陵山脉，穿越浑然天成的特种游道
湖南,永州,舜皇山,3,45,42, 0.8800000000000001,自然景观与人文景观相结合的湘南名峰
湖南,长沙,光明蝶谷,0,44.9,4, 0.0,蝴蝶文化主题公园
湖南,长沙,赤马湖瑞翔滑雪场,0,60,92, 0.0,湖南省内人气很旺的滑雪场
湖南,湘西,老司城,0,107,2, 0.72,天然土家族“露天博物馆”，寻幽觅古胜地
湖南,郴州,板梁古村,3,45,38, 0.0,奇石异村令人叫绝，乡村古风别有洞天
湖南,长沙,周洛大峡谷,0,52,6, 0.0,山清水秀、空气清新，休闲度假的绝妙去处
湖南,怀化,黔阳古城,0,35,2, 0.0,湘西旅游必到之地
湖南,郴州,郴州永兴银楼,0,17.1,45, 0.0,永兴县被授予“中国银都”的美誉
湖南,长沙,怪楼5D错觉艺术展,0,35,75, 0.0,搞怪爱拍的你还等什么
湖南,怀化,洪江古商城,0,1.3,69, 0.8400000000000001,"揽尽繁华,千年一叹"
湖南,常德,桃花雪缘室内滑雪场,0,115,44, 0.0,室内滑雪新体验
湖南,郴州,九龙江国家森林公园,0,86,18, 0.0,"四时山花烂漫，素有湘南""小昆明""之称"
湖南,长沙,浏阳石牛寨,0,51,6, 0.0,浅红色的顶部，深褐色的石壁，显出几分神秘
湖南,娄底,大熊山国家森林公园,0,43.7,14, 0.0,座座山峰上，云雾绕绕景象万千
湖南,湘西,魅力凤凰篝火晚会,0,68,4, 0.0,体验独特少数民族文化，感受别样民族风情
湖南,湘潭,毛泽东铜像,0,30,94, 0.8,目光炯炯，面带微笑，正视前方，巍然挺立
湖南,衡阳,蔡伦竹海,0,38.6,75, 0.0,蔡伦造纸作坊等着你亲身体验伟大发明的魅力
湖南,常德,乌云界生态园,0,30,42, 0.0,一路沿溪前行，各色花海，美不胜收
湖南,株洲,株洲酒埠江仙人桥旅游区,3,48,55, 0.0,典型的喀斯特地貌景观
湖南,湘潭,毛泽东广场,0,30,4, 0.72,象征着毛泽东是新中国的缔造者
湖南,岳阳,6501风景区,3,35,4, 0.7,临湘“6501”风景区，又称“龙潭湖”风景区，它位于有“湘北门户”之称的临湘市。风景区距临湘市15公里，距京珠高速桃林出
湖南,长沙,友阿奥特莱斯冰雪奇园,0,143,63, 0.0,冰雪主题，玩乐新体验
湖南,长沙,古风洞,0,40.8,93, 0.0,被古人称之为“天造地设之奥区”
湖南,岳阳,五尖山国家森林公园,3,18,33, 0.7,氧气充足，是一座天然的森林浴场
湖南,长沙,长沙飞越丛林,0,60,30, 0.0,树上探险，不一样的刺激，不一样的体验
湖南,郴州,飞天山,0,36,4, 1.0,传说是寿佛修行宝地，丹霞奇境、寿山佛地
湖南,湘西,凤凰古城风雨苗疆桃花岛大型原生态篝火晚会,0,68,33, 0.0,亲身体验苗族与火相关的传统文化
湖南,长沙,洋湖湿地公园,0,0.1,79, 0.0,长沙城区大型湿地公园
湖南,张家界,《烟雨张家界》,0,1108,69, 0.0,寻前世情缘 与烟雨相约
湖南,怀化,二酉山,3,28.9,44, 0.0,历代文人墨客视为天下名山而敬仰崇拜
湖南,岳阳,天岳幕阜山,0,9.9,4, 0.0,钟灵毓秀的自然风光和别具一格的人文景观
湖南,湘西,凤凰山江苗寨,0,108,12, 0.0,一个具有浓郁苗族生活气息的小山寨
湖南,长沙,太平街历史文化街,0,140,53, 0.72,领略到一种历史积淀所散发的文气与韵味
湖南,湘西,苗王城,0,40,2, 0.0,与国内一批旅行社达成意向性委托管理协议
湖南,株洲,株洲白龙洞,0,68,76, 0.0,洞中有洞，楼上藏楼，钟乳石千姿百态
湖南,长沙,烈士公园,0,18,96, 0.76,是座集纪念、游览和娱乐的综合性公园
湖南,湘潭,韶峰,0,0.1,44, 0.82,俨如一幅奇特壮美的画卷
湖南,湘西,天问台,0,138,6, 0.0,追忆当年屈原含悲问天的情景
湖南,张家界,老道湾旅游度假区,0,88,4, 0.0,地理位置优越，风光秀美、气候宜人
湖南,湘西,永顺野溪温泉,0,110,59, 0.0,洗去一身风尘，驱散疲劳
湖南,湘西,矮寨悬崖玻璃栈道,0,95,2, 0.0,跌宕起伏、惊心动魄
湖南,岳阳,洋沙湖湿地公园,0,50,2, 0.0,国家湿地公园，是世界 级候鸟越冬的路线
湖南,衡阳,常宁百万樱花园,0,25,45, 0.0,真正的花的海洋
湖南,岳阳,仙姑岩,0,22,2, 0.0,岩洞遍布，悬崖峭壁，山势险峻，风光秀丽
湖南,湘西,沱江,0,80,47, 0.0,江水碧绿而清澈，江上波光鳞鳞，倒影袅袅
湖南,郴州,仰天湖,0,45,6, 0.78,被自由旅人作家誉为“地球上的一滴眼泪”
湖南,怀化,抗战古村阳雀坡,0,28,90, 0.0,抗日最后一战的指挥中心
湖南,怀化,神仙洞景区,0,40,40, 0.0,洞洞相连，怪石横架，薄雾蒙蒙
湖南,湘西,营盘寨,0,3,2, 0.0,独特建筑风貌的战争遗迹
湖南,岳阳,岳阳洞庭湖欢乐世界,0,68,2, 0.0,以洞庭湖文化为核心的主题游乐园
湖南,怀化,溆浦穿岩山国家森林公园,0,70,35, 0.0,山体连绵起，山峦叠嶂，物种繁多
湖南,常德,《桃花源记》,0,168,76, 0.0,泛舟溪上，感受大型实景演出《桃花源记》
湖南,郴州,郴州国际会展酒店温泉,0,48,92, 0.0,碳酸氢钙型的淡温泉，给您不一样的温泉之旅
湖南,衡阳,衡山花果山,0,54,90, 0.0,奇山秀水，如诗如画，宛如人间仙境
湖南,常德,西洞庭湖,3,70,80, 0.0,浩渺无银的水域湖洲，风情万种的湖汊岛屿
湖南,张家界,天子山,0,72,93, 0.9400000000000001,石峰嶙峋，云雾缭绕，武陵源四风景之一
湖南,湘西,湘西边城风情小镇,0,95,37, 0.0,古渡摆舟，如诗如画
湖南,郴州,郴州新田汉演艺中心,0,50,52, 0.0,一场现代高科技声、光、电的视听盛宴
湖南,湘潭,毛泽东图书馆,0,45,72, 0.72,一座纪念性专业图书馆
湖南,株洲,醴陵瓷谷,0,45,97, 0.0,感受陶瓷文化艺术
湖南,湘西,凤凰原生态民俗风情晚会,0,68,12, 0.0,展示苗寨民俗风情故事
湖南,张家界,张家界地貌5D体验馆,0,68,49, 0.0,身临其境地体验一场山崩地裂的自然大变迁
湖南,湘西,桃花岛苗俗度假村,0,68,94, 0.0,综合性休闲度假胜地
湖南,岳阳,洋沙湖欢乐水世界,0,79,77, 0.0,童梦系列、海洋系列、太空系列、太空系列
湖南,常德,常德艾肯梦想城,0,118,4, 0.0,儿童职业体验教育基地
湖南,湘西,凤凰原生态民俗篝火晚会,0,68,91, 0.0,让你亲身感受到原汁原味的苗族风情。
湖南,湘西,猛洞河漂流,0,188,87, 0.0,张家界看山，猛洞河玩水
湖南,衡阳,祝融峰,0,138,38, 0.82,挺拔突起，有“南岳四绝”之祝融峰之高
湖南,岳阳,杜甫祠堂,0,24,54, 0.0,“岳阳十景”、“诗圣留踪”
湖南,张家界,袁家界风景区,0,0.1,41, 0.74,依岩峰山峦，面临幽谷群峰，景色幽致
湖南,湘西,德夯大峡谷,0,70,40, 0.0,峡谷悬索桥上走，好似云中漫步行
湖南,衡阳,衡阳南湖公园,0,0.1,86, 0.0,以水面为主题的原生态型
湖南,长沙,炭河里青铜文化博物馆,0,178,73, 0.0,一座青铜文化专题馆
湖南,长沙,火宫殿,0,88,30, 0.0,没到火宫殿，长沙之旅不圆满
湖南,岳阳,相思山,0,39.8,66, 0.0,相思爱情小木屋倚山而建，是情侣的浪漫之居
湖南,长沙,浏阳凤凰峡漂流,0,220,90, 0.0,看巨石书法，赏峡谷美景，冲激流飞瀑
湖南,张家界,天下第一桥,0,398,36, 0.0,大自然的鬼斧神工
湖南,张家界,禾田居山谷,0,35,45, 0.0,积淀了大山深处独特而有魅力的农耕文化
湖南,岳阳,连云山峡谷漂流,0,191.9,82, 0.7,让我们一路欢笑奔向山外的大世界吧
湖南,长沙,帷幕开啦@星城蜡像馆,0,188,79, 0.0,开启一趟奇妙的梦幻之旅吧
湖南,湘西,墨戎苗寨,0,198,49, 0.0,文化底蕴丰厚，民风淳朴，艺术绚丽多彩
湖南,永州,紫霞岩,0,79.3,84, 0.0,地下大型溶洞，现已开发了1500米游程
湖南,长沙,天子湾风景区,0,60,44, 0.0,村内温泉颠覆单调疗养方式，吸引无数游客
湖南,怀化,芷江佰瀑峡,0,36,96, 0.0,三步一画，五步一景，如歌幽雅，如画恬静
湖南,岳阳,三醉亭,0,204,50, 0.0,一座仿宋建筑的方亭，为岳阳楼主楼辅亭之一
湖南,娄底,娄底飞水涯漂流,0,168,89, 0.0,漂流时而惊险时而平缓，高潮一波接着一波
湖南,张家界,鬼谷栈道,0,128,97, 0.0,置身其上体会与悬崖共起伏同屈伸之感
湖南,长沙,月湖公园,0,2,81, 0.0,既是自得其乐的山野，又是大众游乐的公园
湖南,张家界,袁家寨子,0,78,50, 0.0,走进地主的寨子，当一回真正的地主
湖南,张家界,苦竹河大峡谷,0,130,92, 0.0,口岸繁荣发达，古镇闻名遐迩
湖南,湘西,猛洞河风景区,0,188,36, 0.82,汇古镇风貌、山野情趣为一色的水道旅游胜地
湖南,株洲,醴陵陶瓷基地,0,55,77, 0.7,一座古老而充满现代气息的江南城市
湖南,怀化,飞虎队纪念馆,0,48,4, 0.0,真实再现飞虎队各种英勇事迹和生活场景
湖南,湘西,湘西陈斗南宅院,0,258,57, 0.0,四水归堂回廊式院落，江南典型的四合院
湖南,郴州,龙景峡谷,0,269,70, 0.0,国内罕见的高负离子区
湖南,岳阳,南湖,0,65,61, 0.76,省级自然风景保护区和旅游度假区
湖南,湘西,酉水画廊,0,298,91, 0.0,独特的土家文化
湖南,怀化,沅陵酉水风情画廊,0,88,45, 0.0,境内风景优美、植被保护良好很有特色
湖南,张家界,金鞭溪,0,0.1,94, 0.8800000000000001,水随山转，山因水活
湖南,长沙,贾谊故宅,0,140,72, 0.72,带你走进“湖湘文化源头”
湖南,株洲,皮佳洞仙境乐园,0,85,37, 0.0,领略道家所追求的天人合一的思想精妙
湖南,长沙,浏阳狮口战地漂流,0,158,74, 0.0,“实景战地”主题漂流，释放漂流的野性
湖南,长沙,开福寺,0,0.1,32, 0.76,是我国佛教禅宗中临济宗杨济派的著名寺院
湖南,张家界,幻•凤凰魔术剧院,0,54,31, 0.0,美仑美幻、神秘叵测的视听盛宴
湖南,湘潭,韶山红色年代记忆馆,0,198,91, 0.0,新中国“前三十年”波澜壮阔的历史
湖南,湘西,矮寨奇观旅游区,0,368,47, 0.0,百年路桥奇观，千年苗寨风情，万年峡谷风光
湖南,常德,彭山旅游度假区,3,35,4, 0.0,地质遗迹丰富、环境和谐优美的生态文明之山
湖南,湘西,山江博物馆,0,83,68, 0.0,整个博物馆分为九馆两楼一区一场
湖南,长沙,长沙融城欢动世界,0,60,98, 0.0,欢乐、惊险、刺激、挑战者之旅
湖南,永州,鸭婆洲游乐场,0,39.8,33, 0.0,大人们的心灵栖息地，孩子们的童年梦乐园
湖南,永州,舜源峰,0,24.9,82, 0.0,九疑万山滚滚，群峰连绵，云雾缭绕
湖南,湘西,虹桥,0,95,51, 0.0,横卧于沱江之上，构成了古城市井风俗画面
湖南,岳阳,杜甫墓,0,24.9,2, 0.0,伟大主义爱国诗人杜甫的长眠之地
湖南,岳阳,左宗棠纪念馆,0,24.5,4, 0.0,以左宗棠文化为主题的仿晚清园林文化园区
湖南,张家界,仙女散花,0,1015,56, 0.0,手捧金兰随意撒，万朵金莲半山腰
湖南,邵阳,潭府玫瑰园,0,18,82, 0.0,徜徉玫瑰花海，感受浪漫情怀
湖南,永州,九嶷山国家森林公园【古舜庙】,0,17.9,36, 0.0,自然风光如诗如画
湖南,永州,千家峒大泊水瀑布,0,0.1,65, 0.0,宛若仙境，被喻为瑶族的“桃花源”
湖南,长沙,潇湘画卷,0,3230,43, 0.0,专为展现湖湘文化魅力而制作
湖南,长沙,长沙简牍博物馆,0,68,95, 0.7,集简牍研究、陈列展示于一体的专题博物馆
湖南,湘西,湘西老家寨,0,108,2, 0.0,感受浓郁的苗家风情
湖南,湘西,古苗河大峡谷,0,55,39, 0.0,一个休闲、疗养、旅游避署胜地。 　
湖南,张家界,茅岩河风景区,0,0.1,86, 0.0,茅岩河是一幅多彩多姿、生动活泼的水国画
湖南,湘西,沈从文故居,0,338,44, 0.9199999999999999,有浓郁的湘西特色，湖南重点文物保护单位
湖南,湘潭,挑战者游乐园,0,100,55, 0.0,20多款亲子项目；50多款动感场景游戏
湖南,张家界,茅岩河漂流,0,130,37, 0.72,体验刺激漂流，观赏百里画廊
湖南,张家界,乾坤柱,0,900,65, 0.0,顶天立地之势
湖南,常德,洞庭花海,0,26,89, 0.0,体验式生态观光旅游度假胜地
湖南,张家界,贺龙公园,0,398,59, 0.0,为纪念贺龙元帅转战天子山而建
湖南,长沙,鸿天康逸温泉山庄,0,78,55, 0.0,中医养生，旅游度假圣地！
湖南,湘西,沱江跳岩,0,188,72, 0.0,曾经进出凤凰古城的主要通道之一
湖南,湘潭,毛泽东的课桌,0,68,41, 0.0,诗书千古事，桃李一园春
湖南,邵阳,辣椒峰,0,0.1,95, 0.0,辣椒峰因其山体酷似一个倒立的辣椒而得名
湖南,株洲,桃源谷景区,0,25,40, 0.0,跟我欣赏美好自然
湖南,岳阳,岳阳平江石牛寨三峰猴王谷,0,38,2, 0.0,以“西游记”故事为背景打造的主题文化乐园
湖南,长沙,潇湘奇石馆,0,18,44, 0.0,一家以奇石为主体的奇石展览艺术馆
湖南,常德,稻野寻湘景区,0,25.9,92, 0.0,生态农业和旅游观光相结合的特色旅游产业
